Date,StackedEnsemble_G10,PolicyAgent_G10
2002-02-21,1.009707432259589,1.0072979789493093
2002-02-22,1.009707432259589,1.0072979789493093
2002-02-25,1.009707432259589,1.0072979789493093
2002-02-26,1.009707432259589,1.0072979789493093
2002-02-27,1.009707432259589,1.0072979789493093
2002-02-28,1.009707432259589,1.0072979789493093
2002-03-01,1.009707432259589,1.0072979789493093
2002-03-04,1.009707432259589,1.0072979789493093
2002-03-05,1.009707432259589,1.0072979789493093
2002-03-06,1.009707432259589,1.0072979789493093
2002-03-07,1.0070359109635805,1.0082433228378953
2002-03-08,1.007972231932278,1.0082433228378953
2002-03-11,1.0077317091146307,1.0082433228378953
2002-03-12,1.0077317091146307,1.0092154817473253
2002-03-13,1.0080942132123698,1.0088143018005777
2002-03-14,1.0067681628974068,1.0086704183907322
2002-03-15,1.006595084166444,1.0082366802094254
2002-03-18,1.006204604828063,1.008431551641611
2002-03-19,1.0066986243290756,1.008431551641611
2002-03-20,1.0052875569523656,1.0085359122024282
2002-03-21,1.005794978810074,1.008429862631377
2002-03-22,1.0066498048344403,1.0085780522166767
2002-03-25,1.0075053912604255,1.0090722949865618
2002-03-26,1.0075053912604255,1.0091422216392931
2002-03-27,1.0075053912604255,1.0091422216392931
2002-03-28,1.0075053912604255,1.009310851167393
2002-03-29,1.0076743506979895,1.0090360052923895
2002-04-01,1.007398967110188,1.00890977086562
2002-04-02,1.0072724857163982,1.0094975427835426
2002-04-03,1.0078614075605568,1.0094975427835426
2002-04-04,1.0078614075605568,1.0094975427835426
2002-04-05,1.0078614075605568,1.0094975427835426
2002-04-08,1.0078614075605568,1.0094975427835426
2002-04-09,1.0078614075605568,1.0094975427835426
2002-04-10,1.0078614075605568,1.0094975427835426
2002-04-11,1.0078614075605568,1.0094975427835426
2002-04-12,1.0078614075605568,1.0094975427835426
2002-04-15,1.0078614075605568,1.0094975427835426
2002-04-16,1.0078614075605568,1.0094975427835426
2002-04-17,1.0078614075605568,1.0094975427835426
2002-04-18,1.0078401580646397,1.0094975427835426
2002-04-19,1.0076772452626106,1.0093888343335078
2002-04-22,1.0075709977830263,1.0093888343335078
2002-04-23,1.0077551600809724,1.0093888343335078
2002-04-24,1.0073726691544693,1.0093888343335078
2002-04-25,1.0071743405259121,1.0093088295451003
2002-04-26,1.0070964257075505,1.0095270244225756
2002-04-29,1.007308920666719,1.0095270244225756
2002-04-30,1.007308920666719,1.0095270244225756
2002-05-01,1.007308920666719,1.0095270244225756
2002-05-02,1.0075010736108476,1.0095270244225756
2002-05-03,1.0075010736108476,1.009723525219667
2002-05-06,1.0075010736108476,1.009723525219667
2002-05-07,1.0075010736108476,1.0090265526422182
2002-05-08,1.0068122557968988,1.0094825641360095
2002-05-09,1.0072629318356012,1.0094825641360095
2002-05-10,1.0072629318356012,1.0094825641360095
2002-05-13,1.0072629318356012,1.0097468396598275
2002-05-14,1.0075203054915873,1.009629383871464
2002-05-15,1.0071493733220982,1.009629383871464
2002-05-16,1.007026537572792,1.009629383871464
2002-05-17,1.0058008539097092,1.0089995975460242
2002-05-20,1.0050112239914986,1.0088558805347796
2002-05-21,1.0045224795185197,1.0075179640867884
2002-05-22,1.002872858897941,1.0082221858179157
2002-05-23,1.0037823638979868,1.0085036386939916
2002-05-24,1.0040551887505988,1.0079118937725968
2002-05-27,1.0035883763498044,1.0074224868716979
2002-05-28,1.0023582891264209,1.0066712374305378
2002-05-29,1.0003927042182394,1.0064426260231034
2002-05-30,1.0005079674846573,1.0060205828006783
2002-05-31,0.9985112615755973,1.0034239765152462
2002-06-03,0.9959437036473324,1.0026536868170777
2002-06-04,0.9954845476323493,1.00302606487693
2002-06-05,0.9958537769483227,1.0031504756339762
2002-06-06,0.9959790141804399,1.0025906628747336
2002-06-07,0.995420650182917,1.0029673421665946
2002-06-10,0.9954444628802204,1.0030844241683743
2002-06-11,0.9960658423420896,1.0028892874987418
2002-06-12,0.9958722538158595,1.0024404731585868
2002-06-13,0.9954270002055304,1.001152571139012
2002-06-14,0.9941493159324118,1.000762297799747
2002-06-17,0.9938963677777056,1.0013208203015105
2002-06-18,0.9945002222697172,1.0015785264877106
2002-06-19,0.9944119865494765,1.0011145061750606
2002-06-20,0.9949486519376374,1.0011802374093963
2002-06-21,0.992839863817798,1.0009096842078113
2002-06-24,0.9931320291116411,1.0004003497760428
2002-06-25,0.9912704138232572,0.9987812592614532
2002-06-26,0.9896635772847215,0.997936083400789
2002-06-27,0.9893519242565263,0.9971205059331021
2002-06-28,0.9882553101239719,0.9971218741062484
2002-07-01,0.9881666586882925,0.9975179006542163
2002-07-02,0.9888863766624938,0.9973225040409065
2002-07-03,0.9901499975385258,0.9976800651576472
2002-07-04,0.9894085494618058,0.9976800651576472
2002-07-05,0.9897080131233468,0.9976800651576472
2002-07-08,0.9910855459664353,0.9979479407739021
2002-07-09,0.9907734012548277,0.9974443628138248
2002-07-10,0.9907734012548277,0.9955890669692466
2002-07-11,0.9904492784076552,0.9955065413413424
2002-07-12,0.9907312196285333,0.9957768252555462
2002-07-15,0.9907312196285333,0.9947101465215636
2002-07-16,0.9893026792398264,0.9939971686954827
2002-07-17,0.9900723202523181,0.9939971686954827
2002-07-18,0.9905641630063557,0.9944585056448716
2002-07-19,0.9905641630063557,0.9944585056448716
2002-07-22,0.9905641630063557,0.9951384723689399
2002-07-23,0.9905641630063557,0.9956345693205684
2002-07-24,0.9936600157707384,0.9959668882948365
2002-07-25,0.9947524779756911,0.9947307739474519
2002-07-26,0.9947524779756911,0.9956831012510902
2002-07-29,0.9947775698587031,0.9975677926373743
2002-07-30,0.9963147581769891,0.9967841452913314
2002-07-31,0.9963147581769891,0.9967841452913314
2002-08-01,0.9963147581769891,0.99725778545901
2002-08-02,0.9963147581769891,0.99725778545901
2002-08-05,0.9962742139121136,0.9951470205215759
2002-08-06,0.9913576663266223,0.9977976679568233
2002-08-07,0.9940386548223599,0.9977976679568233
2002-08-08,0.9924063858032073,0.9977976679568233
2002-08-09,0.9938432506924119,0.9982838780966318
2002-08-12,0.9948051386001163,0.9983819648598848
2002-08-13,0.9948051386001163,0.9994325624236813
2002-08-14,0.9948051386001163,0.9994325624236813
2002-08-15,0.9948051386001163,0.9994325624236813
2002-08-16,0.9948051386001163,0.9994325624236813
2002-08-19,0.9948051386001163,0.9994325624236813
2002-08-20,0.9948051386001163,0.9994325624236813
2002-08-21,0.9948051386001163,0.9994325624236813
2002-08-22,0.9948051386001163,0.9994325624236813
2002-08-23,0.9948051386001163,0.9994325624236813
2002-08-26,0.9948051386001163,0.9994325624236813
2002-08-27,0.9948051386001163,0.9993006126710805
2002-08-28,0.9942197393376061,1.0003214870727808
2002-08-29,0.9958350508002396,1.0003214870727808
2002-08-30,0.9956468550084815,1.0005801864814152
2002-09-02,0.9958904025036978,1.0021088648051637
2002-09-03,0.9973295467936131,1.0031054329280016
2002-09-04,0.9983034921978251,1.0031054329280016
2002-09-05,0.9983034921978251,1.0019580169964062
2002-09-06,0.9972232799252626,1.0014379741906796
2002-09-09,0.9969671471183664,1.0013484276229607
2002-09-10,0.996432609086583,1.0013484276229607
2002-09-11,0.9965773798035245,1.0013484276229607
2002-09-12,0.9971787350892808,1.0013484276229607
2002-09-13,0.9960985228167184,1.0013484276229607
2002-09-16,0.9964665971088255,1.0013484276229607
2002-09-17,0.997328145987787,1.0013484276229607
2002-09-18,0.9968058180661207,1.0013484276229607
2002-09-19,0.9961986313599684,1.0013484276229607
2002-09-20,0.9970656934642839,1.0012978690237702
2002-09-23,0.997472511653338,1.00183874246627
2002-09-24,0.9971992159514298,1.0013544479675431
2002-09-25,0.9967233917296849,1.0017658629835355
2002-09-26,0.9971276111257615,1.0017658629835355
2002-09-27,0.9971276111257615,1.0017658629835355
2002-09-30,0.9971276111257615,1.0017658629835355
2002-10-01,0.9971276111257615,1.0019200259768146
2002-10-02,0.997351893375535,1.0019200259768146
2002-10-03,0.997351893375535,1.0019200259768146
2002-10-04,0.997351893375535,1.0019200259768146
2002-10-07,0.9963052538088097,1.0019651567584296
2002-10-08,0.9968074793810613,1.0019651567584296
2002-10-09,0.9968295240577029,1.0019651567584296
2002-10-10,0.9973147085999042,1.0019651567584296
2002-10-11,0.9973147085999042,1.0019651567584296
2002-10-14,0.9973147085999042,1.0019651567584296
2002-10-15,0.9973147085999042,1.0019651567584296
2002-10-16,0.9973147085999042,0.9997237896864485
2002-10-17,0.9949745558641536,1.0003198002276283
2002-10-18,0.9959392677338914,1.0006352643166612
2002-10-21,0.9962686355381258,1.0008477531289468
2002-10-22,0.9964904895492792,1.001383359770879
2002-10-23,0.9970489401081486,1.001383359770879
2002-10-24,0.9970489401081486,1.0013440603633923
2002-10-25,0.9972533441875024,1.0013440603633923
2002-10-28,0.9978989793026324,1.001270924265534
2002-10-29,0.9978221627814806,1.001270924265534
2002-10-30,0.998144362982071,1.001270924265534
2002-10-31,0.998144362982071,1.001270924265534
2002-11-01,0.998144362982071,1.001270924265534
2002-11-04,0.998144362982071,1.001270924265534
2002-11-05,0.9985296468233614,1.0013669146878095
2002-11-06,0.9985296468233614,1.0024639480852429
2002-11-07,0.9985296468233614,1.0024639480852429
2002-11-08,0.9985296468233614,1.0024639480852429
2002-11-11,0.9985296468233614,1.0024639480852429
2002-11-12,0.9979033922573122,1.0026104469377457
2002-11-13,0.9980457721645646,1.0026104469377457
2002-11-14,0.9981956503135078,1.0026104469377457
2002-11-15,0.9975086656271073,1.0022303913903778
2002-11-18,0.9971410585733896,1.0026515258964057
2002-11-19,0.9975483990688825,1.0027786856111573
2002-11-20,0.9980577561896113,1.0027786856111573
2002-11-21,0.9979167780469163,1.0034497659729156
2002-11-22,0.9987128289021288,1.0034497659729156
2002-11-25,0.9987128289021288,1.0034497659729156
2002-11-26,0.9982307283438467,1.0037077443260545
2002-11-27,0.9980205415270169,1.0046783437276146
2002-11-28,0.998564725258874,1.0051808503282944
2002-11-29,0.9999402030328078,1.0051808503282944
2002-12-02,1.001636482774911,1.0051808503282944
2002-12-03,1.0013863939134462,1.0051808503282944
2002-12-04,1.0026914701396548,1.0051808503282944
2002-12-05,1.0028348602357444,1.0051808503282944
2002-12-06,1.0028553445351855,1.0052379816170625
2002-12-09,1.0030686416005394,1.0056117590269207
2002-12-10,1.0030686416005394,1.0056445483304663
2002-12-11,1.0032336289946455,1.005495671302027
2002-12-12,1.004306047056336,1.0048656744330347
2002-12-13,1.0017273979532142,1.005892799769657
2002-12-16,1.002713955145771,1.005892799769657
2002-12-17,1.002713955145771,1.005892799769657
2002-12-18,1.002713955145771,1.0058553679069016
2002-12-19,1.0026727592912288,1.0057808430760387
2002-12-20,1.0022196048912653,1.0057808430760387
2002-12-23,1.0018282442731148,1.0057808430760387
2002-12-24,1.002199006963994,1.0057808430760387
2002-12-25,1.002178409036723,1.0057808430760387
2002-12-26,1.002178409036723,1.0057808430760387
2002-12-27,1.002178409036723,1.0057808430760387
2002-12-30,1.0030263845653336,1.0060394977898008
2002-12-31,1.0022741242776554,1.0060394977898008
2003-01-01,1.0022741242776554,1.0060394977898008
2003-01-02,1.0037981671788165,1.0060394977898008
2003-01-03,1.0037981671788165,1.0060394977898008
2003-01-06,1.0037981671788165,1.0060394977898008
2003-01-07,1.0037981671788165,1.0060394977898008
2003-01-08,1.0037981671788165,1.0060394977898008
2003-01-09,1.0037981671788165,1.0060394977898008
2003-01-10,1.0037981671788165,1.0064352029732384
2003-01-13,1.0041680855796398,1.0064352029732384
2003-01-14,1.0041680855796398,1.0064352029732384
2003-01-15,1.0041680855796398,1.0064352029732384
2003-01-16,1.0041680855796398,1.0064352029732384
2003-01-17,1.0041680855796398,1.0064352029732384
2003-01-20,1.0041680855796398,1.0064352029732384
2003-01-21,1.0044843320301347,1.0064352029732384
2003-01-22,1.0044843320301347,1.0064352029732384
2003-01-23,1.0044843320301347,1.0064352029732384
2003-01-24,1.0044843320301347,1.0070440791818895
2003-01-27,1.0044843320301347,1.0070440791818895
2003-01-28,1.0044843320301347,1.0070440791818895
2003-01-29,1.003931599124928,1.0065559165284748
2003-01-30,1.0034496322220088,1.0071377813760547
2003-01-31,1.004024112052746,1.0071377813760547
2003-02-03,1.004024112052746,1.0071377813760547
2003-02-04,1.004024112052746,1.0071377813760547
2003-02-05,1.004024112052746,1.0080806891064453
2003-02-06,1.004024112052746,1.0080806891064453
2003-02-07,1.004024112052746,1.0080806891064453
2003-02-10,1.004024112052746,1.0080806891064453
2003-02-11,1.004024112052746,1.0080806891064453
2003-02-12,1.0044037861962054,1.0069067700470689
2003-02-13,1.003264763765827,1.0073979844052476
2003-02-14,1.004389503380093,1.0084553441253954
2003-02-17,1.0048065455083517,1.0084553441253954
2003-02-18,1.0058324735130189,1.0084553441253954
2003-02-19,1.0054447211962942,1.0084553441253954
2003-02-20,1.0054447211962942,1.0084553441253954
2003-02-21,1.0059969207747002,1.0090410078571908
2003-02-24,1.0065751512742913,1.009194586048337
2003-02-25,1.0056990923692575,1.0095659478560668
2003-02-26,1.0057868859957604,1.0096447366803463
2003-02-27,1.0046118867335647,1.0104325670957255
2003-02-28,1.00444385999256,1.0104325670957255
2003-03-03,1.0034822251687041,1.0104325670957255
2003-03-04,1.003482532698846,1.0104325670957255
2003-03-05,1.0032470400690068,1.0104325670957255
2003-03-06,1.0038397851650993,1.0093675395276769
2003-03-07,1.0025074312805629,1.0100143899137874
2003-03-10,1.0030164456297785,1.0100143899137874
2003-03-11,1.0040357708543253,1.0100143899137874
2003-03-12,1.0040357708543253,1.0108853047539084
2003-03-13,1.0050124218594083,1.0108853047539084
2003-03-14,1.0050124218594083,1.0108853047539084
2003-03-17,1.0050124218594083,1.0092910053002306
2003-03-18,1.0033991538927507,1.009135900344035
2003-03-19,1.002530545126945,1.010266133275393
2003-03-20,1.0051741801278948,1.0093464200661408
2003-03-21,1.0034865780677498,1.0093464200661408
2003-03-24,1.0055105883688222,1.0093464200661408
2003-03-25,1.0055105883688222,1.0093464200661408
2003-03-26,1.0059220464770666,1.0093464200661408
2003-03-27,1.0064184568369623,1.0093464200661408
2003-03-28,1.0064184568369623,1.0093464200661408
2003-03-31,1.0064184568369623,1.0093464200661408
2003-04-01,1.0064184568369623,1.0093464200661408
2003-04-02,1.0064184568369623,1.0093464200661408
2003-04-03,1.0064184568369623,1.0093464200661408
2003-04-04,1.005140677879212,1.0093864901234606
2003-04-07,1.0051806084716417,1.0101277861838769
2003-04-08,1.005919324431591,1.0101277861838769
2003-04-09,1.0066580403915404,1.0101277861838769
2003-04-10,1.0066580403915404,1.0101277861838769
2003-04-11,1.0066580403915404,1.0101277861838769
2003-04-14,1.0071195146474712,1.0101277861838769
2003-04-15,1.0071195146474712,1.0101277861838769
2003-04-16,1.0071195146474712,1.0101277861838769
2003-04-17,1.0071195146474712,1.0101277861838769
2003-04-18,1.0071195146474712,1.0101277861838769
2003-04-21,1.0071195146474712,1.0101277861838769
2003-04-22,1.0071195146474712,1.0101277861838769
2003-04-23,1.0071195146474712,1.0101277861838769
2003-04-24,1.0071195146474712,1.0101277861838769
2003-04-25,1.0071195146474712,1.0101277861838769
2003-04-28,1.0070562009938473,1.0101277861838769
2003-04-29,1.006619499126545,1.0101277861838769
2003-04-30,1.006036688827803,1.0101277861838769
2003-05-01,1.005466865945189,1.0101277861838769
2003-05-02,1.0059608333714247,1.0101277861838769
2003-05-05,1.0051845111567717,1.0101277861838769
2003-05-06,1.0038430720358638,1.010779321602484
2003-05-07,1.0044692673653175,1.0104179097135821
2003-05-08,1.0041221452508742,1.0102500640815062
2003-05-09,1.003960884819678,1.0109691681362294
2003-05-12,1.004656416976857,1.0114469449484007
2003-05-13,1.005118588041891,1.0129582681803118
2003-05-14,1.0065818122477395,1.0119593715243436
2003-05-15,1.0060663029149703,1.0148056772990668
2003-05-16,1.011008717296992,1.0148056772990668
2003-05-19,1.0114785896475902,1.015296722519803
2003-05-20,1.0119522843827082,1.015296722519803
2003-05-21,1.0115354136649393,1.0163512372127999
2003-05-22,1.0125764347698771,1.0163512372127999
2003-05-23,1.0125764347698771,1.0164118330643896
2003-05-26,1.0126351816461345,1.0160392216871028
2003-05-27,1.012273939846586,1.0153675442047048
2003-05-28,1.010845222877184,1.0171513097158078
2003-05-29,1.0131327098349698,1.0172157848463403
2003-05-30,1.0143615012383052,1.018021723977997
2003-06-02,1.015767852814654,1.018021723977997
2003-06-03,1.016798930375927,1.018021723977997
2003-06-04,1.0173203983204173,1.018021723977997
2003-06-05,1.0173203983204173,1.018021723977997
2003-06-06,1.0172132601868398,1.0200328049748384
2003-06-09,1.0189277413574396,1.0200328049748384
2003-06-10,1.018673514321502,1.0200328049748384
2003-06-11,1.0188981654082916,1.0198383166707177
2003-06-12,1.0187044128047418,1.019584355766481
2003-06-13,1.0184514125710344,1.019584355766481
2003-06-16,1.0181332856139411,1.019584355766481
2003-06-17,1.0175995191479366,1.019584355766481
2003-06-18,1.0171377296090023,1.019584355766481
2003-06-19,1.0171047914526172,1.019199246187914
2003-06-20,1.0156946332841925,1.0190218316145452
2003-06-23,1.0155896248829839,1.0175199370676669
2003-06-24,1.0138644733334017,1.0168713311075475
2003-06-25,1.014567400873546,1.0156952167079791
