Date,Model,Signal,Forward_10d_Return,Hit,Attribution_Method,Attribution_Method,Largest_Attribution_Driver,Largest_Attribution_Value,Largest_Attribution_Abs,Driver_1_Name,Driver_1_Beta,Driver_1_SHAP,Driver_2_Name,Driver_2_Beta,Driver_2_SHAP,Driver_3_Name,Driver_3_Beta,Driver_3_SHAP
2023-03-07,RidgeCV,BUY,0.02076026163617417,True,BETA,BETA,MSCI World ex-US,0.26136727296882595,0.26136727296882595,MSCI World ex-US,0.26136727296882595,,Gold,0.20923228460431853,,Real 2y yield,0.10079751513663086,
2023-03-17,RidgeCV,BUY,0.015838800374883055,True,BETA,BETA,MSCI World ex-US,0.2568730201440861,0.2568730201440861,MSCI World ex-US,0.2568730201440861,,Gold,0.2255862360886391,,Real 2y yield,0.10263292923283591,
2023-04-26,RidgeCV,SELL,-0.005343718866044789,True,BETA,BETA,MSCI World ex-US,0.29918769669131917,0.29918769669131917,MSCI World ex-US,0.29918769669131917,,Gold,0.21846738446017727,,Real 2y yield,0.12880648964424177,
2024-03-01,RidgeCV,BUY,0.004798375934299104,True,BETA,BETA,MSCI World ex-US,0.17123601829874066,0.17123601829874066,MSCI World ex-US,0.17123601829874066,,2y yield,0.1649163201684664,,Gold,0.08632873354521141,
2024-03-26,RidgeCV,BUY,0.002400517034438332,True,BETA,BETA,2y yield,0.18034393431754348,0.18034393431754348,2y yield,0.18034393431754348,,MSCI World ex-US,0.1541267756446575,,Gold,0.0902529302882213,
2024-07-17,RidgeCV,SELL,-0.010330011884084556,True,BETA,BETA,2y yield,0.17493628093934252,0.17493628093934252,2y yield,0.17493628093934252,,MSCI World ex-US,0.1558886326848535,,Gold,0.06787704899356867,
2024-08-19,RidgeCV,SELL,-0.0011727559765449813,True,BETA,BETA,5y yield,0.18970485734984688,0.18970485734984688,5y yield,0.18970485734984688,,MSCI World ex-US,0.10311388934387554,,Gold,0.05871004634613882,
2024-08-23,RidgeCV,SELL,-0.009649749821300846,True,BETA,BETA,5y yield,0.18857899024181843,0.18857899024181843,5y yield,0.18857899024181843,,MSCI World ex-US,0.1038345737098178,,Gold,0.05824858719701759,
2025-03-11,RidgeCV,SELL,-0.011722685227585128,True,BETA,BETA,5y yield,0.19212895793745943,0.19212895793745943,5y yield,0.19212895793745943,,MSCI World ex-US,0.06848439465980537,,Copper LME,0.0636559474254309,
2025-03-17,RidgeCV,SELL,-0.009705182201062201,True,BETA,BETA,5y yield,0.18852104862069327,0.18852104862069327,5y yield,0.18852104862069327,,MSCI World ex-US,0.06376809448312486,,Copper LME,0.06926470178995812,
2001-12-18,LassoCV,SELL,-0.015930965814802578,True,BETA,BETA,Gold,0.2212402521969509,0.2212402521969509,Gold,0.2212402521969509,,MSCI World - Wilshire,0.18209186388037438,,,,
2002-01-02,LassoCV,SELL,-0.022362448798848633,True,BETA,BETA,Gold,0.22776611451294954,0.22776611451294954,Gold,0.22776611451294954,,MSCI World - Wilshire,0.11664950577246071,,,,
2002-01-28,LassoCV,BUY,0.017409470752089096,True,BETA,BETA,Gold,0.20859186450346975,0.20859186450346975,Gold,0.20859186450346975,,MSCI World - Wilshire,0.11754084549980404,,,,
2002-01-31,LassoCV,BUY,0.016639515941354377,True,BETA,BETA,Gold,0.2074707467003328,0.2074707467003328,Gold,0.2074707467003328,,MSCI World - Wilshire,0.12067060622316168,,,,
2002-03-14,LassoCV,SELL,-0.012804532577903704,True,BETA,BETA,Local Index,-0.15938264751923809,0.15938264751923809,Local Index,-0.15938264751923809,,Gold,0.14196691442388173,,,,
2002-07-15,LassoCV,SELL,-0.021242644858880944,True,BETA,BETA,MSCI World - Wilshire,0.1783056378980927,0.1783056378980927,MSCI World - Wilshire,0.1783056378980927,,Gold,0.11995838880517494,,,,
2002-09-13,LassoCV,BUY,0.00915826301708167,True,BETA,BETA,MSCI World - Dow Jones,0.21280394889790302,0.21280394889790302,MSCI World - Dow Jones,0.21280394889790302,,Gold,0.17617160051029798,,,,
2003-01-24,LassoCV,SELL,-0.0005541701302299584,True,BETA,BETA,MSCI World - S&P500,0.15458644350486164,0.15458644350486164,Gold,0.13691396138071837,,MSCI World - S&P500,0.15458644350486164,,2y yield,0.0,
2003-01-29,LassoCV,SELL,-0.011441225318324588,True,BETA,BETA,MSCI World - S&P500,0.15523450670160732,0.15523450670160732,Gold,0.14233362257204424,,MSCI World - S&P500,0.15523450670160732,,2y yield,0.0,
2003-03-17,LassoCV,BUY,0.026810912511759044,True,BETA,BETA,Gold,0.23896691545264015,0.23896691545264015,Gold,0.23896691545264015,,MSCI World - Dow Jones,0.10600891693611321,,2y yield,0.08086480681313961,
2003-05-15,LassoCV,BUY,0.045933602669945506,True,BETA,BETA,Gold,0.2250420236595979,0.2250420236595979,Gold,0.2250420236595979,,MSCI World - Dow Jones,0.08158735510322385,,2y yield,0.017506732518370167,
2004-01-06,LassoCV,SELL,-0.011470773098680054,True,BETA,BETA,Gold,0.313426826941338,0.313426826941338,Local Index,-0.26541847022461956,,Gold,0.313426826941338,,,,
2004-03-17,LassoCV,BUY,0.006455830677453589,True,BETA,BETA,Gold,0.43829547155176424,0.43829547155176424,Gold,0.43829547155176424,,Local Index,-0.23928412915653594,,,,
2004-11-26,LassoCV,SELL,-0.005339550274498062,True,BETA,BETA,Gold,0.4883439986111715,0.4883439986111715,Gold,0.4883439986111715,,MSCI World ex-US,0.03485542089985987,,10y yield,0.15119525060651812,
2004-12-03,LassoCV,SELL,-0.01092611862643078,True,BETA,BETA,Gold,0.4883428463814209,0.4883428463814209,Gold,0.4883428463814209,,MSCI World ex-US,0.031570280910203606,,10y yield,0.14658834488268566,
2005-01-18,LassoCV,BUY,0.0020737327188939947,True,BETA,BETA,Gold,0.4497811282313343,0.4497811282313343,Gold,0.4497811282313343,,MSCI World ex-US,0.0,,10y yield,0.05684320282357883,
2005-03-28,LassoCV,BUY,0.005737323616064494,True,BETA,BETA,Gold,0.41642578001382713,0.41642578001382713,Gold,0.41642578001382713,,MSCI World ex-US,0.013022042038510458,,10y yield,0.0,
2005-04-04,LassoCV,BUY,0.013855374795672226,True,BETA,BETA,Gold,0.417035161504725,0.417035161504725,Gold,0.417035161504725,,MSCI World ex-US,0.025700725574265303,,10y yield,0.002062773457755135,
2005-05-31,LassoCV,SELL,-0.022106631989596837,True,BETA,BETA,Gold,0.43452536350687443,0.43452536350687443,Gold,0.43452536350687443,,MSCI World ex-US,0.06497490359625109,,,,
2005-12-14,LassoCV,SELL,-0.013916666666666577,True,BETA,BETA,Gold,0.19183696148961205,0.19183696148961205,Gold,0.19183696148961205,,MSCI World ex-US,0.12824299574178183,,,,
2006-01-23,LassoCV,SELL,-0.027626553993661984,True,BETA,BETA,Gold,0.14646992134740885,0.14646992134740885,MSCI World ex-US,0.1258084759494187,,Gold,0.14646992134740885,,,,
2006-03-15,LassoCV,SELL,-0.0037285607755407346,True,BETA,BETA,Gold,0.11418007192016973,0.11418007192016973,MSCI World ex-US,0.1102364326414423,,Gold,0.11418007192016973,,2y yield,0.014952803235853105,
2006-07-25,LassoCV,BUY,0.020354615568100476,True,BETA,BETA,MSCI World ex-US,0.10030086821907536,0.10030086821907536,Real 2y yield,0.02501959942597454,,MSCI World ex-US,0.10030086821907536,,Gold,0.09465298210088367,
2006-07-27,LassoCV,BUY,0.0075602457079855245,True,BETA,BETA,MSCI World ex-US,0.09970416066918622,0.09970416066918622,Real 2y yield,0.03333313226703671,,MSCI World ex-US,0.09970416066918622,,Gold,0.09531351804793456,
2006-10-10,LassoCV,BUY,0.0016750418760469454,True,BETA,BETA,2y yield,0.10848648450943797,0.10848648450943797,2y yield,0.10848648450943797,,MSCI World - Dow Jones,0.07191043570855053,,Gold,0.09122976712098206,
2006-10-13,LassoCV,BUY,0.01822105010788766,True,BETA,BETA,2y yield,0.10693063292297514,0.10693063292297514,2y yield,0.10693063292297514,,MSCI World ex-US,0.07978706801163908,,Gold,0.07728518251983425,
2007-01-10,LassoCV,BUY,0.0024733343638891903,True,BETA,BETA,2y yield,0.11647155930324177,0.11647155930324177,2y yield,0.11647155930324177,,MSCI World - Dow Jones,0.052032985494341925,,Gold,0.10630510050985459,
2007-04-24,LassoCV,SELL,-0.00711143695014671,True,BETA,BETA,Gold,0.15587211296775944,0.15587211296775944,Gold,0.15587211296775944,,2y yield,0.11980733258301893,,MSCI World - Dow Jones,0.045358240464614216,
2007-07-12,LassoCV,SELL,-0.003045906157081668,True,BETA,BETA,Gold,0.17715642954662,0.17715642954662,Gold,0.17715642954662,,MSCI World ex-US,0.0652878044947169,,2y yield,0.13910080651462145,
2007-08-13,LassoCV,BUY,0.002497612576213948,True,BETA,BETA,Gold,0.1828781318463748,0.1828781318463748,Gold,0.1828781318463748,,MSCI World ex-US,0.06142341842546217,,5y yield,0.09483750699354837,
2007-08-20,LassoCV,BUY,0.011132551580822492,True,BETA,BETA,Gold,0.18440778337639585,0.18440778337639585,Gold,0.18440778337639585,,MSCI World ex-US,0.054505853134363395,,5y yield,0.08801773355655129,
2007-09-04,LassoCV,BUY,0.02785740536567438,True,BETA,BETA,Gold,0.22295253773762433,0.22295253773762433,Gold,0.22295253773762433,,MSCI World ex-US,0.03997337890778696,,10y yield,0.0813171870386495,
2007-11-26,LassoCV,SELL,-0.01075847229693383,True,BETA,BETA,Gold,0.1985575711824497,0.1985575711824497,Gold,0.1985575711824497,,MSCI World ex-US,0.036529162229090494,,,,
2007-12-14,LassoCV,BUY,0.020375632406958166,True,BETA,BETA,Gold,0.2208739180652942,0.2208739180652942,Gold,0.2208739180652942,,MSCI World ex-US,0.03853966797431127,,,,
2008-02-08,LassoCV,BUY,0.022269718698290086,True,BETA,BETA,Gold,0.2535982884297631,0.2535982884297631,Gold,0.2535982884297631,,MSCI World ex-US,0.041679061993224104,,5y yield,0.058088205643403786,
2008-09-04,LassoCV,BUY,0.001605584642233815,True,BETA,BETA,Gold,0.2773232136534948,0.2773232136534948,Gold,0.2773232136534948,,MSCI World - Dow Jones,0.08794577968130401,,3m1m forward OIS,0.0756027249298597,
2008-10-24,LassoCV,BUY,0.007525944704111609,True,BETA,BETA,Gold,0.27933579096666133,0.27933579096666133,Gold,0.27933579096666133,,MSCI World ex-US,0.13093682340461685,,Real 2y yield,0.0847116238165591,
2008-12-17,LassoCV,SELL,-0.031137309292649018,True,BETA,BETA,Gold,0.3137283847546855,0.3137283847546855,Gold,0.3137283847546855,,MSCI World ex-US,0.2186088702530696,,Real 2y yield,0.05208501385636638,
2009-07-23,LassoCV,BUY,0.014282684013293023,True,BETA,BETA,BCOM Index,0.26947085559696177,0.26947085559696177,BCOM Index,0.26947085559696177,,MSCI World ex-US,0.2420768045503052,,Real 2y yield,0.10503005925125186,
2009-08-07,LassoCV,BUY,0.010082493125572967,True,BETA,BETA,MSCI World ex-US,0.25594439148675363,0.25594439148675363,BCOM Index,0.24951530489720197,,MSCI World ex-US,0.25594439148675363,,Real 2y yield,0.10221893246197736,
2009-11-26,LassoCV,SELL,-0.019109128437312717,True,BETA,BETA,MSCI World ex-US,0.5655926601666734,0.5655926601666734,MSCI World ex-US,0.5655926601666734,,Gold,0.32067555675656406,,,,
2009-12-21,LassoCV,BUY,0.009596525637433517,True,BETA,BETA,MSCI World ex-US,0.40223899039032834,0.40223899039032834,MSCI World ex-US,0.40223899039032834,,BCOM Index,0.20643237178318288,,2y yield,0.178195395387,
2010-03-25,LassoCV,BUY,0.006630000753409249,True,BETA,BETA,MSCI World ex-US,0.33677187323889696,0.33677187323889696,MSCI World ex-US,0.33677187323889696,,Oil,0.22648424860542052,,2y yield,0.17202215290069384,
2010-05-18,LassoCV,BUY,0.0022127520078676355,True,BETA,BETA,MSCI World ex-US,0.261081926710567,0.261081926710567,Oil,0.23619157480473607,,MSCI World ex-US,0.261081926710567,,2y yield,0.14738096969369419,
2010-06-03,LassoCV,BUY,0.01858094220175932,True,BETA,BETA,BCOM Index,0.31757270058034476,0.31757270058034476,BCOM Index,0.31757270058034476,,MSCI World ex-US,0.1366504292119521,,6m1m forward OIS,0.1096518763136429,
2010-06-09,LassoCV,BUY,0.027715168211036145,True,BETA,BETA,BCOM Index,0.3212457110983524,0.3212457110983524,BCOM Index,0.3212457110983524,,MSCI World ex-US,0.13345759169082083,,6m1m forward OIS,0.11229548751840268,
2010-09-14,LassoCV,BUY,0.04516079396830275,True,BETA,BETA,BCOM Index,0.23048370457207054,0.23048370457207054,BCOM Index,0.23048370457207054,,MSCI World ex-US,0.18724079598940432,,6m1m forward OIS,0.18163179800780724,
2010-11-30,LassoCV,BUY,0.030424401139952373,True,BETA,BETA,MSCI World ex-US,0.2664573247136566,0.2664573247136566,MSCI World ex-US,0.2664573247136566,,Oil,0.10669105163506232,,6m1m forward OIS,0.19056970742599835,
2011-04-27,LassoCV,SELL,-0.04030294833648895,True,BETA,BETA,MSCI World ex-US,0.3234626066150712,0.3234626066150712,MSCI World ex-US,0.3234626066150712,,Oil,0.03655831641925206,,6m1m forward OIS,0.17571387208316835,
2011-05-24,LassoCV,BUY,0.0419148936170215,True,BETA,BETA,MSCI World ex-US,0.30495830372634997,0.30495830372634997,MSCI World ex-US,0.30495830372634997,,6m1m forward OIS,0.16026673026634464,,BCOM Index,0.024587885856658265,
2012-01-05,LassoCV,BUY,0.013996403158964776,True,BETA,BETA,MSCI World ex-US,0.21252412861916878,0.21252412861916878,MSCI World ex-US,0.21252412861916878,,BCOM Index,0.05826600881705925,,1y1m forward OIS,0.1398328133919903,
2013-01-01,LassoCV,BUY,0.007724931838836602,True,BETA,BETA,MSCI World ex-US,0.2621487309456438,0.2621487309456438,MSCI World ex-US,0.2621487309456438,,1y1m forward OIS,0.19330783504674437,,Copper LME,0.1290109840140618,
2013-04-12,LassoCV,SELL,-0.00632959658354304,True,BETA,BETA,MSCI World ex-US,0.20250913819854316,0.20250913819854316,MSCI World ex-US,0.20250913819854316,,Copper LME,0.15694961238733687,,1y1m forward OIS,0.15162850950458312,
2013-06-06,LassoCV,SELL,-0.001962856711460015,True,BETA,BETA,1y1m forward OIS,0.19106995392162657,0.19106995392162657,1y1m forward OIS,0.19106995392162657,,MSCI World ex-US,0.1798638292328798,,BCOM Index,0.11411996791619,
2013-06-12,LassoCV,SELL,-0.024368298717852732,True,BETA,BETA,1y1m forward OIS,0.19104449067014553,0.19104449067014553,MSCI World ex-US,0.1655449983082998,,1y1m forward OIS,0.19104449067014553,,BCOM Index,0.11108286713286833,
2013-07-02,LassoCV,BUY,0.01409969951460055,True,BETA,BETA,1y1m forward OIS,0.13433306959826594,0.13433306959826594,1y1m forward OIS,0.13433306959826594,,MSCI World ex-US,0.11021531025018771,,BCOM Index,0.06389015981842971,
2013-07-04,LassoCV,BUY,0.01509989159052183,True,BETA,BETA,1y1m forward OIS,0.13440025376096534,0.13440025376096534,1y1m forward OIS,0.13440025376096534,,MSCI World ex-US,0.10728662190356358,,BCOM Index,0.06682256299668585,
2013-07-09,LassoCV,BUY,0.034582583522416055,True,BETA,BETA,1y1m forward OIS,0.14210939792063523,0.14210939792063523,1y1m forward OIS,0.14210939792063523,,MSCI World ex-US,0.0918004500396478,,BCOM Index,0.0800820035675426,
2013-12-03,LassoCV,BUY,0.01324698263173385,True,BETA,BETA,6m1m forward OIS,0.1317458321801235,0.1317458321801235,6m1m forward OIS,0.1317458321801235,,BCOM Index,0.07706982618825269,,Local - S&P500,-0.08437015407882284,
2014-03-06,LassoCV,SELL,-0.005915879085203191,True,BETA,BETA,5y yield,0.1164538526612264,0.1164538526612264,5y yield,0.1164538526612264,,Gold,0.08307051433921737,,Local - S&P500,-0.038523594012050986,
2015-01-22,LassoCV,BUY,0.009765968678514758,True,BETA,BETA,6m1m forward OIS,0.17312640359552742,0.17312640359552742,6m1m forward OIS,0.17312640359552742,,Local Index,-0.08622763129883544,,Gold,0.06376245097745369,
2015-05-06,LassoCV,SELL,-0.02229664228430428,True,BETA,BETA,6m1m forward OIS,0.23496228255597312,0.23496228255597312,6m1m forward OIS,0.23496228255597312,,Local - Wilshire,-0.18969074655590953,,Gold,0.04485667451668522,
2015-05-13,LassoCV,SELL,-0.039633609300686934,True,BETA,BETA,6m1m forward OIS,0.23680186199788367,0.23680186199788367,6m1m forward OIS,0.23680186199788367,,Local - Wilshire,-0.19463203331525272,,Gold,0.044971235059719644,
2015-07-14,LassoCV,BUY,0.004632573349078184,True,BETA,BETA,6m1m forward OIS,0.24714457966585068,0.24714457966585068,6m1m forward OIS,0.24714457966585068,,Local - S&P500,-0.19044375982550432,,Gold,0.0724883415302448,
2015-12-28,LassoCV,SELL,-0.009938001458789092,True,BETA,BETA,1y1m forward OIS,0.2566874149206411,0.2566874149206411,1y1m forward OIS,0.2566874149206411,,Local Index,-0.24678915599747558,,Gold,0.08849728457121668,
2016-01-20,LassoCV,BUY,0.01974288337924701,True,BETA,BETA,1y1m forward OIS,0.2957591405799874,0.2957591405799874,1y1m forward OIS,0.2957591405799874,,Gold,0.11461121070708954,,Local Index,-0.19410649899425825,
2016-06-03,LassoCV,SELL,-0.007917656373713444,True,BETA,BETA,5y yield,0.1917934534928313,0.1917934534928313,5y yield,0.1917934534928313,,Gold,0.09616774679041852,,Local Index,-0.1400682460682931,
2016-06-07,LassoCV,SELL,-0.010213065680577449,True,BETA,BETA,5y yield,0.20254756221685935,0.20254756221685935,5y yield,0.20254756221685935,,Gold,0.10696543057249978,,Local Index,-0.13947893582296012,
2016-06-23,LassoCV,SELL,-0.028282828282828243,True,BETA,BETA,5y yield,0.20514010921384185,0.20514010921384185,5y yield,0.20514010921384185,,Gold,0.10712588564118382,,Local Index,-0.119137520183738,
2016-06-30,LassoCV,BUY,0.0012605798667386647,True,BETA,BETA,5y yield,0.15378688095772722,0.15378688095772722,5y yield,0.15378688095772722,,Gold,0.07765229859966458,,Local Index,-0.0776134490567098,
2016-10-14,LassoCV,BUY,0.0011848341232227888,True,BETA,BETA,1y1m forward OIS,0.13080595788644872,0.13080595788644872,1y1m forward OIS,0.13080595788644872,,Gold,0.09100845553374545,,MSCI World - Wilshire,0.08856500516035166,
2016-12-05,LassoCV,SELL,-0.03363062058714239,True,BETA,BETA,Gold,0.11939227104621458,0.11939227104621458,5y yield,0.10373829147484143,,Gold,0.11939227104621458,,MSCI World - S&P500,0.11863919749093405,
2017-05-17,LassoCV,BUY,0.007617169997311768,True,BETA,BETA,MSCI World - S&P500,0.29084781068218624,0.29084781068218624,MSCI World - S&P500,0.29084781068218624,,2y yield,0.15336559799476285,,Gold,0.09187749245841494,
2017-08-02,LassoCV,SELL,-0.007506747638326483,True,BETA,BETA,5y yield,0.1980731529632754,0.1980731529632754,Gold,0.15540458146376382,,MSCI World - S&P500,0.1754101128757828,,5y yield,0.1980731529632754,
2017-08-17,LassoCV,BUY,0.01595154823850553,True,BETA,BETA,Gold,0.22736707291079028,0.22736707291079028,Gold,0.22736707291079028,,Real 2y yield,0.15673645043543644,,MSCI World - S&P500,0.2026806029784976,
2017-10-30,LassoCV,BUY,0.0013732726804567275,True,BETA,BETA,5y yield,0.1991744491408507,0.1991744491408507,Gold,0.1389785459954124,,5y yield,0.1991744491408507,,MSCI World - S&P500,0.16003738591526764,
2018-01-23,LassoCV,BUY,0.006341979022684852,True,BETA,BETA,5y yield,0.19491158891676766,0.19491158891676766,5y yield,0.19491158891676766,,Gold,0.12061206456709213,,MSCI World - Wilshire,0.10534043892054669,
2018-01-31,LassoCV,BUY,0.002980505880457507,True,BETA,BETA,5y yield,0.17891080017701125,0.17891080017701125,5y yield,0.17891080017701125,,Gold,0.1356965526524024,,MSCI World - Wilshire,0.10330870591081551,
2018-02-05,LassoCV,BUY,0.0032344141667339787,True,BETA,BETA,5y yield,0.15053662824176198,0.15053662824176198,Gold,0.14847094712781728,,5y yield,0.15053662824176198,,MSCI World - Wilshire,0.10312832923726142,
2018-02-07,LassoCV,BUY,0.0016307893020222064,True,BETA,BETA,Gold,0.14961047257865248,0.14961047257865248,Gold,0.14961047257865248,,5y yield,0.1270275937767029,,MSCI World ex-US,0.10004627283365634,
2018-04-17,LassoCV,SELL,-0.0304769603880356,True,BETA,BETA,Gold,0.1889972661864825,0.1889972661864825,Gold,0.1889972661864825,,5y yield,0.009763276000403075,,Local Index,-0.05296287376127736,
2018-05-23,LassoCV,BUY,0.006582884500299313,True,BETA,BETA,Gold,0.19815393116696123,0.19815393116696123,Gold,0.19815393116696123,,5y yield,0.0,,Local Index,-0.06380171614116961,
2018-06-14,LassoCV,BUY,8.644536652835377e-05,True,BETA,BETA,Gold,0.19264040553555437,0.19264040553555437,Gold,0.19264040553555437,,Local - S&P500,-0.0764687618421937,,5y yield,0.00455342808158697,
2018-07-10,LassoCV,SELL,-0.004853542234332431,True,BETA,BETA,Gold,0.1847829749895933,0.1847829749895933,Gold,0.1847829749895933,,Local - Dow Jones,-0.08656161864523844,,5y yield,0.004408495014025269,
2018-10-24,LassoCV,BUY,0.002984550561797805,True,BETA,BETA,Gold,0.20668193744258365,0.20668193744258365,Gold,0.20668193744258365,,MSCI World ex-US,0.0687686955700702,,1y1m forward OIS,0.0573512148516157,
2018-11-02,LassoCV,BUY,0.002370916754478314,True,BETA,BETA,Gold,0.20881169715075307,0.20881169715075307,Gold,0.20881169715075307,,MSCI World ex-US,0.07306134509731603,,1y1m forward OIS,0.05733624556747149,
2018-11-08,LassoCV,BUY,0.0035201971310392377,True,BETA,BETA,Gold,0.2077518510518271,0.2077518510518271,Gold,0.2077518510518271,,MSCI World ex-US,0.07195596553530904,,1y1m forward OIS,0.05593143966595973,
2018-11-12,LassoCV,BUY,0.009805669459796773,True,BETA,BETA,Gold,0.20855857574090275,0.20855857574090275,Gold,0.20855857574090275,,MSCI World ex-US,0.0675146002174627,,1y1m forward OIS,0.056559363654973334,
2019-01-09,LassoCV,SELL,-0.014034479771290131,True,BETA,BETA,Gold,0.17733007683637259,0.17733007683637259,Gold,0.17733007683637259,,MSCI World ex-US,0.040375626810055236,,1y1m forward OIS,0.01155484298496691,
2019-04-12,LassoCV,SELL,-0.013098504292415214,True,BETA,BETA,Gold,0.1601027622180297,0.1601027622180297,Gold,0.1601027622180297,,MSCI World ex-US,0.09862256035711017,,1y1m forward OIS,0.06303861298920778,
2019-06-14,LassoCV,BUY,0.014721627408993632,True,BETA,BETA,Gold,0.16164514806528463,0.16164514806528463,Gold,0.16164514806528463,,MSCI World ex-US,0.09916945561758753,,5y yield,0.03761087206648981,
2019-06-18,LassoCV,BUY,0.008129355011613493,True,BETA,BETA,Gold,0.15969192419384867,0.15969192419384867,Gold,0.15969192419384867,,MSCI World ex-US,0.09633657453861327,,5y yield,0.04104750077132369,
2019-08-30,LassoCV,BUY,0.008286286650883268,True,BETA,BETA,Gold,0.15293057634776777,0.15293057634776777,Gold,0.15293057634776777,,10y yield,0.026792275507576766,,MSCI World ex-US,0.05780435627107123,
2019-11-26,LassoCV,BUY,0.006442246620088854,True,BETA,BETA,Gold,0.0862805166035209,0.0862805166035209,Gold,0.0862805166035209,,10y yield,0.005886677611242961,,MSCI World - Wilshire,0.0,
2020-02-12,LassoCV,BUY,0.000643737355159324,True,BETA,BETA,Gold,0.05710770843289464,0.05710770843289464,Gold,0.05710770843289464,,10y yield,0.011664079637558465,,MSCI World - Wilshire,0.0,
2020-03-05,LassoCV,SELL,-0.04850048945448071,True,BETA,BETA,3m1m forward OIS,0.06282425389939049,0.06282425389939049,3m1m forward OIS,0.06282425389939049,,Gold,0.057999763017730396,,MSCI World - Wilshire,0.01864184094352699,
2020-06-15,LassoCV,SELL,-0.0071535812063940885,True,BETA,BETA,MSCI World - S&P500,0.08661193921773884,0.08661193921773884,6m1m forward OIS,0.07609188967011198,,MSCI World - S&P500,0.08661193921773884,,Gold,0.046964800777549214,
2020-07-29,LassoCV,SELL,-0.0006784260515605434,True,BETA,BETA,MSCI World - S&P500,0.08478264686815092,0.08478264686815092,6m1m forward OIS,0.06757023366705078,,MSCI World - S&P500,0.08478264686815092,,Gold,0.05495319036480501,
2020-08-10,LassoCV,BUY,0.004259669449650838,True,BETA,BETA,MSCI World - S&P500,0.08599106012650916,0.08599106012650916,6m1m forward OIS,0.07616970378148828,,MSCI World - S&P500,0.08599106012650916,,Gold,0.05918017749933036,
2021-02-04,LassoCV,BUY,0.010698762955533292,True,BETA,BETA,Gold,0.12712350242753248,0.12712350242753248,Gold,0.12712350242753248,,6m1m forward OIS,0.09692909417688365,,MSCI World - S&P500,0.08384076116173123,
2021-07-09,LassoCV,SELL,-0.008841360727517622,True,BETA,BETA,Gold,0.20251396631716378,0.20251396631716378,MSCI World ex-US,0.16745471491802777,,Gold,0.20251396631716378,,1y1m forward OIS,0.14378434441946097,
2021-07-27,LassoCV,SELL,-0.00820851315900828,True,BETA,BETA,Gold,0.19964295405266647,0.19964295405266647,Gold,0.19964295405266647,,MSCI World ex-US,0.15938238398007992,,1y1m forward OIS,0.1504952751708188,
2022-01-12,LassoCV,SELL,-0.017654256248907485,True,BETA,BETA,Gold,0.12395768379203921,0.12395768379203921,Gold,0.12395768379203921,,MSCI World ex-US,0.08852476853172518,,5y yield,0.06729511515578145,
2022-03-04,LassoCV,BUY,0.011255490483162545,True,BETA,BETA,MSCI World ex-US,0.1151297786775223,0.1151297786775223,MSCI World ex-US,0.1151297786775223,,Gold,0.06381792604708254,,5y yield,0.0837031191956797,
2022-03-10,LassoCV,BUY,0.0010012743491716325,True,BETA,BETA,MSCI World ex-US,0.14620259783050304,0.14620259783050304,MSCI World ex-US,0.14620259783050304,,5y yield,0.09488213431726111,,Gold,0.022329770676997616,
2022-07-11,LassoCV,BUY,0.017928286852589626,True,BETA,BETA,MSCI World ex-US,0.1847316380689813,0.1847316380689813,MSCI World ex-US,0.1847316380689813,,Real 2y yield,0.12904577831184055,,Copper LME,-0.0021706543767558055,
2023-03-03,LassoCV,BUY,0.0032910202162670377,True,BETA,BETA,MSCI World ex-US,0.25969716302804147,0.25969716302804147,MSCI World ex-US,0.25969716302804147,,Gold,0.21023102393567072,,Real 2y yield,0.10222666452448036,
2023-03-07,LassoCV,BUY,0.02076026163617417,True,BETA,BETA,MSCI World ex-US,0.26131483078509016,0.26131483078509016,MSCI World ex-US,0.26131483078509016,,Gold,0.2091815559845105,,Real 2y yield,0.1007027221790985,
2023-03-17,LassoCV,BUY,0.015838800374883055,True,BETA,BETA,MSCI World ex-US,0.2568149251784775,0.2568149251784775,MSCI World ex-US,0.2568149251784775,,Gold,0.22554074037228594,,Real 2y yield,0.10253975560295371,
2023-04-26,LassoCV,SELL,-0.005343718866044789,True,BETA,BETA,MSCI World ex-US,0.2991198238055713,0.2991198238055713,MSCI World ex-US,0.2991198238055713,,Gold,0.21842465202406697,,Real 2y yield,0.12869693762173337,
2024-03-22,LassoCV,BUY,0.0026831976313843597,True,BETA,BETA,2y yield,0.1485803319204425,0.1485803319204425,2y yield,0.1485803319204425,,MSCI World ex-US,0.11604737123134912,,Gold,0.04645431385828057,
2024-03-26,LassoCV,BUY,0.002400517034438332,True,BETA,BETA,2y yield,0.14954711425374115,0.14954711425374115,2y yield,0.14954711425374115,,MSCI World ex-US,0.11527339899316397,,Gold,0.047834265136573344,
2024-07-17,LassoCV,SELL,-0.010330011884084556,True,BETA,BETA,2y yield,0.16371792545081093,0.16371792545081093,2y yield,0.16371792545081093,,MSCI World ex-US,0.1472540773823797,,Gold,0.05954266302709003,
2024-08-19,LassoCV,SELL,-0.0011727559765449813,True,BETA,BETA,5y yield,0.1798341586742307,0.1798341586742307,5y yield,0.1798341586742307,,MSCI World ex-US,0.0941343526268529,,Gold,0.051047308010374784,
